ut,ctname,popestimate2019,Latitude,density,pergdp,state,county,confirmed,death,fulldate,name,newcase,per.confirm,X,ctname,prop.female
62,Virginia-Arlington,236842,38.878337,3507.834948,931.4107928,Virginia,Arlington,84,2,03/29/2020,3月29日,9,0.000354667,2825,Virginia-Arlington,0.498953777
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/01/2020,3月1日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/02/2020,3月2日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/03/2020,3月3日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/04/2020,3月4日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/05/2020,3月5日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/06/2020,3月6日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/07/2020,3月7日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/08/2020,3月8日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,3,0,03/09/2020,3月9日,3,9.07E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,3,0,03/10/2020,3月10日,0,9.07E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,3,0,03/11/2020,3月11日,0,9.07E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,3,0,03/12/2020,3月12日,0,9.07E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/13/2020,3月13日,-3,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/14/2020,3月14日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/15/2020,3月15日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,0,0,03/16/2020,3月16日,0,0,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,2,0,03/17/2020,3月17日,2,6.05E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,2,0,03/18/2020,3月18日,0,6.05E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,3,0,03/19/2020,3月19日,1,9.07E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,3,0,03/20/2020,3月20日,0,9.07E-06,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,7,0,03/21/2020,3月21日,4,2.12E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,8,0,03/22/2020,3月22日,1,2.42E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,11,0,03/23/2020,3月23日,3,3.33E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,14,0,03/24/2020,3月24日,3,4.23E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,20,2,03/25/2020,3月25日,6,6.05E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,21,2,03/26/2020,3月26日,1,6.35E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,28,2,03/27/2020,3月27日,7,8.46E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,31,2,03/28/2020,3月28日,3,9.37E-05,2861,Virginia-Henrico,0.525513195
63,Virginia-Henrico,330818,37.437521,521.5424077,531.4395861,Virginia,Henrico,40,2,03/29/2020,3月29日,9,0.000120912,2861,Virginia-Henrico,0.525513195
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/01/2020,3月1日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/02/2020,3月2日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/03/2020,3月3日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/04/2020,3月4日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/05/2020,3月5日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/06/2020,3月6日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/07/2020,3月7日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/08/2020,3月8日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/09/2020,3月9日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/10/2020,3月10日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/11/2020,3月11日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,0,0,03/12/2020,3月12日,0,0,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,1,0,03/13/2020,3月13日,1,6.27E-06,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,1,0,03/14/2020,3月14日,0,6.27E-06,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,2,0,03/15/2020,3月15日,1,1.25E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,2,0,03/16/2020,3月16日,0,1.25E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,2,0,03/17/2020,3月17日,0,1.25E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,2,0,03/18/2020,3月18日,0,1.25E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,3,0,03/19/2020,3月19日,1,1.88E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,3,0,03/20/2020,3月20日,0,1.88E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,5,0,03/21/2020,3月21日,2,3.14E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,5,0,03/22/2020,3月22日,0,3.14E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,6,0,03/23/2020,3月23日,1,3.76E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,8,0,03/24/2020,3月24日,2,5.02E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,9,0,03/25/2020,3月25日,1,5.65E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,14,0,03/26/2020,3月26日,5,8.78E-05,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,18,0,03/27/2020,3月27日,4,0.000112904,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,20,0,03/28/2020,3月28日,2,0.000125448,2914,Virginia-Alexandria,0.518663178
64,Virginia-Alexandria,159428,38.818343,3979.730404,616.7490529,Virginia,Alexandria,25,0,03/29/2020,3月29日,5,0.000156811,2914,Virginia-Alexandria,0.518663178
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/01/2020,3月1日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/02/2020,3月2日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/03/2020,3月3日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/04/2020,3月4日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/05/2020,3月5日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/06/2020,3月6日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/07/2020,3月7日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/08/2020,3月8日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/09/2020,3月9日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/10/2020,3月10日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/11/2020,3月11日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/12/2020,3月12日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/13/2020,3月13日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/14/2020,3月14日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/15/2020,3月15日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/16/2020,3月16日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/17/2020,3月17日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/18/2020,3月18日,0,0,2936,Virginia-Newport News,0.517265124
65,Virginia-Newport News,179225,37.075978,579.1839557,470.7651834,Virginia,Newport News,0,0,03/19/2020,3月19日,0,0,2936,Virginia-Newport News,0.517265124
